sent nr	newsent nr	token nr	token	true	pred
64	65	47	a	O	O
64	65	48	capable	O	O
64	65	49	officer	O	O
64	65	50	.	O	O
65	66	0	He	O	O
65	66	1	shook	O	O
65	66	2	hands	O	O
65	66	3	with	O	O
65	66	4	Holmes	O	O
65	66	5	and	O	O
65	66	6	introduced	O	O
65	66	7	his	O	O
65	66	8	comrade	O	O
65	66	9	as	O	O
65	66	10	Inspector	O	O
65	66	11	Baynes	O	O
65	66	12	,	O	O
65	66	13	of	O	O
65	66	14	the	O	O
65	66	15	Surrey	O	O
65	66	16	Constabulary	O	O
65	66	17	.	O	O
66	67	0	``	O	O
66	67	1	We	O	O
66	67	2	are	O	O
66	67	3	hunting	O	O
66	67	4	together	O	O
66	67	5	,	O	O
66	67	6	Mr.	O	O
66	67	7	Holmes	O	O
66	67	8	,	O	O
66	67	9	and	O	O
66	67	10	our	O	O
66	67	11	trail	O	O
66	67	12	lay	O	O
66	67	13	in	O	O
66	67	14	this	O	O
66	67	15	direction	O	O
66	67	16	.	O	O
66	67	17	''	O	O
67	68	0	He	O	O
67	68	1	turned	O	O
67	68	2	his	O	O
67	68	3	bulldog	O	O
67	68	4	eyes	O	O
67	68	5	upon	O	O
67	68	6	our	O	O
67	68	7	visitor	O	O
67	68	8	.	O	O
68	69	0	``	O	O
68	69	1	Are	O	O
68	69	2	you	O	O
68	69	3	Mr.	O	O
68	69	4	John	O	O
68	69	5	Scott	O	O
68	69	6	Eccles	O	O
68	69	7	,	O	O
68	69	8	of	O	O
68	69	9	Popham	O	O
68	69	10	House	O	O
68	69	11	,	O	O
68	69	12	Lee	O	O
68	69	13	?	O	O
68	69	14	''	O	O
69	70	0	``	O	O
69	70	1	I	O	O
69	70	2	am	O	O
69	70	3	.	O	O
69	70	4	''	O	O
70	71	0	``	O	O
70	71	1	We	O	O
70	71	2	have	O	O
70	71	3	been	O	O
70	71	4	following	O	O
70	71	5	you	O	O
70	71	6	about	O	O
70	71	7	all	O	O
70	71	8	the	O	O
70	71	9	morning	O	O
70	71	10	.	O	O
70	71	11	''	O	O
71	72	0	``	O	O
71	72	1	You	O	O
71	72	2	traced	O	O
71	72	3	him	O	O
71	72	4	through	O	O
71	72	5	the	O	O
71	72	6	telegram	O	O
71	72	7	,	O	O
71	72	8	no	O	O
71	72	9	doubt	O	O
71	72	10	,	O	O
71	72	11	''	O	O
71	72	12	said	O	O
71	72	13	Holmes	O	O
71	72	14	.	O	O
72	73	0	``	O	O
72	73	1	Exactly	O	O
72	73	2	,	O	O
72	73	3	Mr.	O	O
72	73	4	Holmes	O	O
72	73	5	.	O	O
73	74	0	We	O	O
73	74	1	picked	O	O
73	74	2	up	O	O
73	74	3	the	O	O
73	74	4	scent	O	O
73	74	5	at	O	O
73	74	6	Charing	O	O
73	74	7	Cross	O	O
73	74	8	Post-Office	O	O
73	74	9	and	O	O
73	74	10	came	O	O
73	74	11	on	O	O
73	74	12	here	O	O
73	74	13	.	O	O
73	74	14	''	O	O
74	75	0	``	O	O
74	75	1	But	O	O
74	75	2	why	O	O
74	75	3	do	O	O
74	75	4	you	O	O
74	75	5	follow	O	O
74	75	6	me	O	O
74	75	7	?	O	O
75	76	0	What	O	O
75	76	1	do	O	O
75	76	2	you	O	O
75	76	3	want	O	O
75	76	4	?	O	O
75	76	5	''	O	O
76	77	0	``	O	O
76	77	1	We	O	O
76	77	2	wish	O	O
76	77	3	a	O	O
76	77	4	statement	O	O
76	77	5	,	O	O
76	77	6	Mr.	O	O
76	77	7	Scott	O	O
76	77	8	Eccles	O	O
76	77	9	,	O	O
76	77	10	as	O	O
76	77	11	to	O	O
76	77	12	the	O	O
76	77	13	events	O	O
76	77	14	which	O	O
76	77	15	led	O	O
76	77	16	up	O	O
76	77	17	to	O	O
76	77	18	the	O	O
76	77	19	death	O	O
76	77	20	last	O	O
76	77	21	night	O	O
76	77	22	of	O	O
76	77	23	Mr.	O	O
76	77	24	Aloysius	O	O
76	77	25	Garcia	O	O
76	77	26	,	O	O
76	77	27	of	O	O
76	77	28	Wisteria	O	O
76	77	29	Lodge	O	O
76	77	30	,	O	O
76	77	31	near	O	O
76	77	32	Esher	O	O
76	77	33	.	O	O
76	77	34	''	O	O
77	78	0	Our	O	O
77	78	1	client	O	O
77	78	2	had	O	O
77	78	3	sat	O	O
77	78	4	up	O	O
77	78	5	with	O	O
77	78	6	staring	O	O
77	78	7	eyes	O	O
77	78	8	and	O	O
77	78	9	every	O	O
77	78	10	tinge	O	O
77	78	11	of	O	O
77	78	12	colour	O	O
77	78	13	struck	O	O
77	78	14	from	O	O
77	78	15	his	O	O
77	78	16	astonished	O	O
77	78	17	face	O	O
77	78	18	.	O	O
78	79	0	``	O	O
78	79	1	Dead	O	O
78	79	2	?	O	O
79	80	0	Did	O	O
79	80	1	you	O	O
79	80	2	say	O	O
79	80	3	he	O	O
79	80	4	was	O	O
79	80	5	dead	O	O
79	80	6	?	O	O
79	80	7	''	O	O
80	81	0	``	O	O
80	81	1	Yes	O	O
80	81	2	,	O	O
80	81	3	sir	O	O
80	81	4	,	O	O
80	81	5	he	O	O
80	81	6	is	O	O
80	81	7	dead	O	O
80	81	8	.	O	O
80	81	9	''	O	O
81	82	0	``	O	O
81	82	1	But	O	O
81	82	2	how	O	O
81	82	3	?	O	O
82	83	0	An	O	O
82	83	1	accident	O	O
82	83	2	?	O	O
82	83	3	''	O	O
83	84	0	``	O	O
83	84	1	Murder	O	O
83	84	2	,	O	O
83	84	3	if	O	O
83	84	4	ever	O	O
83	84	5	there	O	O
83	84	6	was	O	O
83	84	7	one	O	O
83	84	8	upon	O	O
83	84	9	earth	O	O
83	84	10	.	O	O
83	84	11	''	O	O
84	85	0	``	O	O
84	85	1	Good	O	O
84	85	2	God	O	O
84	85	3	!	O	O
85	86	0	This	O	O
85	86	1	is	O	O
85	86	2	awful	O	O
85	86	3	!	O	O
86	87	0	You	O	O
86	87	1	do	O	O
86	87	2	n't	B-NEG	B-NEG
86	87	3	mean	O	O
86	87	4	--	O	O
86	87	5	you	O	O
86	87	6	do	O	O
86	87	7	n't	B-NEG	B-NEG
86	87	8	mean	O	O
86	87	9	that	O	O
86	87	10	I	O	O
86	87	11	am	O	O
86	87	12	suspected	O	O
86	87	13	?	O	O
86	87	14	''	O	O
87	88	0	``	O	O
87	88	1	A	O	O
87	88	2	letter	O	O
87	88	3	of	O	O
87	88	4	yours	O	O
87	88	5	was	O	O
87	88	6	found	O	O
87	88	7	in	O	O
87	88	8	the	O	O
87	88	9	dead	O	O
87	88	10	man	O	O
87	88	11	's	O	O
87	88	12	pocket	O	O
87	88	13	,	O	O
87	88	14	and	O	O
87	88	15	we	O	O
87	88	16	know	O	O
87	88	17	by	O	O
87	88	18	it	O	O
87	88	19	that	O	O
87	88	20	you	O	O
87	88	21	had	O	O
87	88	22	planned	O	O
87	88	23	to	O	O
87	88	24	pass	O	O
87	88	25	last	O	O
87	88	26	night	O	O
87	88	27	at	O	O
87	88	28	his	O	O
87	88	29	house	O	O
87	88	30	.	O	O
87	88	31	''	O	O
88	89	0	``	O	O
88	89	1	So	O	O
88	89	2	I	O	O
88	89	3	did	O	O
88	89	4	.	O	O
88	89	5	''	O	O
89	90	0	``	O	O
89	90	1	Oh	O	O
89	90	2	,	O	O
89	90	3	you	O	O
89	90	4	did	O	O
89	90	5	,	O	O
89	90	6	did	O	O
89	90	7	you	O	O
89	90	8	?	O	O
89	90	9	''	O	O
90	91	0	Out	O	O
90	91	1	came	O	O
90	91	2	the	O	O
90	91	3	official	O	O
90	91	4	notebook	O	O
90	91	5	.	O	O
91	92	0	``	O	O
91	92	1	Wait	O	O
91	92	2	a	O	O
91	92	3	bit	O	O
91	92	4	,	O	O
91	92	5	Gregson	O	O
91	92	6	,	O	O
91	92	7	''	O	O
91	92	8	said	O	O
91	92	9	Sherlock	O	O
91	92	10	Holmes	O	O
91	92	11	.	O	O
92	93	0	``	O	O
92	93	1	All	O	O
92	93	2	you	O	O
92	93	3	desire	O	O
92	93	4	is	O	O
92	93	5	a	O	O
92	93	6	plain	O	O
92	93	7	statement	O	O
92	93	8	,	O	O
92	93	9	is	O	O
92	93	10	it	O	O
92	93	11	not	O	O
92	93	12	?	O	O
92	93	13	''	O	O
93	94	0	``	O	O
93	94	1	And	O	O
93	94	2	it	O	O
93	94	3	is	O	O
93	94	4	my	O	O
93	94	5	duty	O	O
93	94	6	to	O	O
93	94	7	warn	O	O
93	94	8	Mr.	O	O
93	94	9	Scott	O	O
93	94	10	Eccles	O	O
93	94	11	that	O	O
93	94	12	it	O	O
93	94	13	may	O	O
93	94	14	be	O	O
93	94	15	used	O	O
93	94	16	against	O	O
93	94	17	him	O	O
93	94	18	.	O	O
93	94	19	''	O	O
94	95	0	``	O	O
94	95	1	Mr.	O	O
94	95	2	Eccles	O	O
94	95	3	was	O	O
94	95	4	going	O	O
94	95	5	to	O	O
94	95	6	tell	O	O
94	95	7	us	O	O
94	95	8	about	O	O
94	95	9	it	O	O
94	95	10	when	O	O
94	95	11	you	O	O
94	95	12	entered	O	O
94	95	13	the	O	O
94	95	14	room	O	O
94	95	15	.	O	O
95	96	0	I	O	O
95	96	1	think	O	O
95	96	2	,	O	O
95	96	3	Watson	O	O
95	96	4	,	O	O
95	96	5	a	O	O
95	96	6	brandy	O	O
95	96	7	and	O	O
95	96	8	soda	O	O
95	96	9	would	O	O
95	96	10	do	O	O
95	96	11	him	O	O
95	96	12	no	B-NEG	B-NEG
95	96	13	harm	O	O
95	96	14	.	O	O
96	97	0	Now	O	O
96	97	1	,	O	O
96	97	2	sir	O	O
96	97	3	,	O	O
96	97	4	I	O	O
96	97	5	suggest	O	O
96	97	6	that	O	O
96	97	7	you	O	O
96	97	8	take	O	O
96	97	9	no	B-NEG	B-NEG
96	97	10	notice	O	O
96	97	11	of	O	O
96	97	12	this	O	O
96	97	13	addition	O	O
96	97	14	to	O	O
96	97	15	your	O	O
96	97	16	audience	O	O
96	97	17	,	O	O
96	97	18	and	O	O
96	97	19	that	O	O
96	97	20	you	O	O
96	97	21	proceed	O	O
96	97	22	with	O	O
96	97	23	your	O	O
96	97	24	narrative	O	O
96	97	25	exactly	O	O
96	97	26	as	O	O
96	97	27	you	O	O
96	97	28	would	O	O
96	97	29	have	O	O
96	97	30	done	O	O
96	97	31	had	O	O
96	97	32	you	O	O
96	97	33	never	B-NEG	B-NEG
96	97	34	been	O	O
96	97	35	interrupted	O	O
96	97	36	.	O	O
96	97	37	''	O	O
97	98	0	Our	O	O
97	98	1	visitor	O	O
97	98	2	had	O	O
97	98	3	gulped	O	O
97	98	4	off	O	O
97	98	5	the	O	O
97	98	6	brandy	O	O
97	98	7	and	O	O
97	98	8	the	O	O
97	98	9	colour	O	O
97	98	10	had	O	O
97	98	11	returned	O	O
97	98	12	to	O	O
97	98	13	his	O	O
97	98	14	face	O	O
97	98	15	.	O	O
98	99	0	With	O	O
98	99	1	a	O	O
98	99	2	dubious	O	O
98	99	3	glance	O	O
98	99	4	at	O	O
98	99	5	the	O	O
98	99	6	inspector	O	O
98	99	7	's	O	O
98	99	8	notebook	O	O
98	99	9	,	O	O
98	99	10	he	O	O
98	99	11	plunged	O	O
98	99	12	at	O	O
98	99	13	once	O	O
98	99	14	into	O	O
98	99	15	his	O	O
98	99	16	extraordinary	O	O
98	99	17	statement	O	O
98	99	18	.	O	O
99	100	0	``	O	O
99	100	1	I	O	O
99	100	2	am	O	O
99	100	3	a	O	O
99	100	4	bachelor	O	O
99	100	5	,	O	O
99	100	6	''	O	O
99	100	7	said	O	O
99	100	8	he	O	O
99	100	9	,	O	O
99	100	10	``	O	O
99	100	11	and	O	O
99	100	12	being	O	O
99	100	13	of	O	O
99	100	14	a	O	O
99	100	15	sociable	O	O
99	100	16	turn	O	O
99	100	17	I	O	O
99	100	18	cultivate	O	O
99	100	19	a	O	O
99	100	20	large	O	O
99	100	21	number	O	O
99	100	22	of	O	O
99	100	23	friends	O	O
99	100	24	.	O	O
100	101	0	Among	O	O
100	101	1	these	O	O
100	101	2	are	O	O
100	101	3	the	O	O
100	101	4	family	O	O
100	101	5	of	O	O
100	101	6	a	O	O
100	101	7	retired	O	O
100	101	8	brewer	O	O
100	101	9	called	O	O
100	101	10	Melville	O	O
100	101	11	,	O	O
100	101	12	living	O	O
100	101	13	at	O	O
100	101	14	Abermarle	O	O
100	101	15	Mansion	O	O
100	101	16	,	O	O
100	101	17	Kensington	O	O
100	101	18	.	O	O
101	102	0	It	O	O
101	102	1	was	O	O
101	102	2	at	O	O
101	102	3	his	O	O
101	102	4	table	O	O
101	102	5	that	O	O
101	102	6	I	O	O
101	102	7	met	O	O
101	102	8	some	O	O
101	102	9	weeks	O	O
101	102	10	ago	O	O
101	102	11	a	O	O
101	102	12	young	O	O
101	102	13	fellow	O	O
101	102	14	named	O	O
101	102	15	Garcia	O	O
101	102	16	.	O	O
102	103	0	He	O	O
102	103	1	was	O	O
102	103	2	,	O	O
102	103	3	I	O	O
102	103	4	understood	O	O
102	103	5	,	O	O
102	103	6	of	O	O
102	103	7	Spanish	O	O
102	103	8	descent	O	O
102	103	9	and	O	O
102	103	10	connected	O	O
102	103	11	in	O	O
102	103	12	some	O	O
102	103	13	way	O	O
102	103	14	with	O	O
102	103	15	the	O	O
102	103	16	embassy	O	O
102	103	17	.	O	O
103	104	0	He	O	O
103	104	1	spoke	O	O
103	104	2	perfect	O	O
103	104	3	English	O	O
103	104	4	,	O	O
103	104	5	was	O	O
103	104	6	pleasing	O	O
103	104	7	in	O	O
103	104	8	his	O	O
103	104	9	manners	O	O
103	104	10	,	O	O
103	104	11	and	O	O
103	104	12	as	O	O
103	104	13	good-looking	O	O
103	104	14	a	O	O
103	104	15	man	O	O
103	104	16	as	O	O
103	104	17	ever	O	O
103	104	18	I	O	O
103	104	19	saw	O	O
103	104	20	in	O	O
103	104	21	my	O	O
103	104	22	life	O	O
103	104	23	.	O	O
104	105	0	``	O	O
104	105	1	In	O	O
104	105	2	some	O	O
104	105	3	way	O	O
104	105	4	we	O	O
104	105	5	struck	O	O
104	105	6	up	O	O
104	105	7	quite	O	O
104	105	8	a	O	O
104	105	9	friendship	O	O
104	105	10	,	O	O
104	105	11	this	O	O
104	105	12	young	O	O
104	105	13	fellow	O	O
104	105	14	and	O	O
104	105	15	I	O	O
104	105	16	.	O	O
105	106	0	He	O	O
105	106	1	seemed	O	O
105	106	2	to	O	O
105	106	3	take	O	O
105	106	4	a	O	O
105	106	5	fancy	O	O
105	106	6	to	O	O
105	106	7	me	O	O
105	106	8	from	O	O
105	106	9	the	O	O
105	106	10	first	O	O
105	106	11	,	O	O
105	106	12	and	O	O
105	106	13	within	O	O
105	106	14	two	O	O
105	106	15	days	O	O
105	106	16	of	O	O
105	106	17	our	O	O
105	106	18	meeting	O	O
105	106	19	he	O	O
105	106	20	came	O	O
105	106	21	to	O	O
105	106	22	see	O	O
105	106	23	me	O	O
105	106	24	at	O	O
105	106	25	Lee	O	O
105	106	26	.	O	O
106	107	0	One	O	O
106	107	1	thing	O	O
106	107	2	led	O	O
106	107	3	to	O	O
106	107	4	another	O	O
106	107	5	,	O	O
106	107	6	and	O	O
106	107	7	it	O	O
106	107	8	ended	O	O
106	107	9	in	O	O
106	107	10	his	O	O
106	107	11	inviting	O	O
106	107	12	me	O	O
106	107	13	out	O	O
106	107	14	to	O	O
106	107	15	spend	O	O
106	107	16	a	O	O
106	107	17	few	O	O
106	107	18	days	O	O
106	107	19	at	O	O
106	107	20	his	O	O
106	107	21	house	O	O
106	107	22	,	O	O
106	107	23	Wisteria	O	O
106	107	24	Lodge	O	O
106	107	25	,	O	O
106	107	26	between	O	O
106	107	27	Esher	O	O
106	107	28	and	O	O
106	107	29	Oxshott	O	O
106	107	30	.	O	O
107	108	0	Yesterday	O	O
107	108	1	evening	O	O
107	108	2	I	O	O
107	108	3	went	O	O
107	108	4	to	O	O
107	108	5	Esher	O	O
107	108	6	to	O	O
107	108	7	fulfil	O	O
107	108	8	this	O	O
107	108	9	engagement	O	O
107	108	10	.	O	O
108	109	0	``	O	O
108	109	1	He	O	O
108	109	2	had	O	O
108	109	3	described	O	O
108	109	4	his	O	O
108	109	5	household	O	O
108	109	6	to	O	O
108	109	7	me	O	O
108	109	8	before	O	O
108	109	9	I	O	O
108	109	10	went	O	O
108	109	11	there	O	O
108	109	12	.	O	O
109	110	0	He	O	O
109	110	1	lived	O	O
109	110	2	with	O	O
109	110	3	a	O	O
109	110	4	faithful	O	O
109	110	5	servant	O	O
109	110	6	,	O	O
109	110	7	a	O	O
109	110	8	countryman	O	O
109	110	9	of	O	O
109	110	10	his	O	O
109	110	11	own	O	O
109	110	12	,	O	O
109	110	13	who	O	O
109	110	14	looked	O	O
109	110	15	after	O	O
109	110	16	all	O	O
109	110	17	his	O	O
109	110	18	needs	O	O
109	110	19	.	O	O
110	111	0	This	O	O
110	111	1	fellow	O	O
110	111	2	could	O	O
110	111	3	speak	O	O
110	111	4	English	O	O
110	111	5	and	O	O
110	111	6	did	O	O
110	111	7	his	O	O
110	111	8	housekeeping	O	O
110	111	9	for	O	O
110	111	10	him	O	O
110	111	11	.	O	O
111	112	0	Then	O	O
111	112	1	there	O	O
111	112	2	was	O	O
111	112	3	a	O	O
111	112	4	wonderful	O	O
111	112	5	cook	O	O
111	112	6	,	O	O
111	112	7	he	O	O
111	112	8	said	O	O
111	112	9	,	O	O
111	112	10	a	O	O
111	112	11	half-breed	O	O
111	112	12	whom	O	O
111	112	13	he	O	O
111	112	14	had	O	O
111	112	15	picked	O	O
111	112	16	up	O	O
111	112	17	in	O	O
111	112	18	his	O	O
111	112	19	travels	O	O
111	112	20	,	O	O
111	112	21	who	O	O
111	112	22	could	O	O
111	112	23	serve	O	O
111	112	24	an	O	O
111	112	25	excellent	O	O
111	112	26	dinner	O	O
111	112	27	.	O	O
112	113	0	I	O	O
112	113	1	remember	O	O
112	113	2	that	O	O
112	113	3	he	O	O
112	113	4	remarked	O	O
112	113	5	what	O	O
112	113	6	a	O	O
112	113	7	queer	O	O
112	113	8	household	O	O
112	113	9	it	O	O
112	113	10	was	O	O
112	113	11	to	O	O
112	113	12	find	O	O
112	113	13	in	O	O
112	113	14	the	O	O
112	113	15	heart	O	O
112	113	16	of	O	O
112	113	17	Surrey	O	O
112	113	18	,	O	O
112	113	19	and	O	O
112	113	20	that	O	O
112	113	21	I	O	O
112	113	22	agreed	O	O
112	113	23	with	O	O
112	113	24	him	O	O
112	113	25	,	O	O
112	113	26	though	O	O
112	113	27	it	O	O
112	113	28	has	O	O
112	113	29	proved	O	O
112	113	30	a	O	O
112	113	31	good	O	O
112	113	32	deal	O	O
112	113	33	queerer	O	O
112	113	34	than	O	O
112	113	35	I	O	O
112	113	36	thought	O	O
112	113	37	.	O	O
113	114	0	``	O	O
113	114	1	I	O	O
113	114	2	drove	O	O
113	114	3	to	O	O
113	114	4	the	O	O
113	114	5	place	O	O
113	114	6	--	O	O
113	114	7	about	O	O
113	114	8	two	O	O
113	114	9	miles	O	O
113	114	10	on	O	O
113	114	11	the	O	O
113	114	12	south	O	O
113	114	13	side	O	O
113	114	14	of	O	O
113	114	15	Esher	O	O
113	114	16	.	O	O
114	115	0	The	O	O
114	115	1	house	O	O
114	115	2	was	O	O
114	115	3	a	O	O
114	115	4	fair-sized	O	O
114	115	5	one	O	O
114	115	6	,	O	O
114	115	7	standing	O	O
114	115	8	back	O	O
114	115	9	from	O	O
114	115	10	the	O	O
114	115	11	road	O	O
114	115	12	,	O	O
114	115	13	with	O	O
114	115	14	a	O	O
114	115	15	curving	O	O
114	115	16	drive	O	O
114	115	17	which	O	O
114	115	18	was	O	O
114	115	19	banked	O	O
114	115	20	with	O	O
114	115	21	high	O	O
114	115	22	evergreen	O	O
114	115	23	shrubs	O	O
114	115	24	.	O	O
115	116	0	It	O	O
115	116	1	was	O	O
115	116	2	an	O	O
115	116	3	old	O	O
115	116	4	,	O	O
115	116	5	tumbledown	O	O
115	116	6	building	O	O
115	116	7	in	O	O
115	116	8	a	O	O
115	116	9	crazy	O	O
115	116	10	state	O	O
115	116	11	of	O	O
115	116	12	disrepair	O	O
115	116	13	.	O	O
116	117	0	When	O	O
116	117	1	the	O	O
116	117	2	trap	O	O
116	117	3	pulled	O	O
116	117	4	up	O	O
116	117	5	on	O	O
116	117	6	the	O	O
116	117	7	grass-grown	O	O
116	117	8	drive	O	O
116	117	9	in	O	O
116	117	10	front	O	O
116	117	11	of	O	O
116	117	12	the	O	O
116	117	13	blotched	O	O
116	117	14	and	O	O
116	117	15	weather-stained	O	O
116	117	16	door	O	O
116	117	17	,	O	O
116	117	18	I	O	O
116	117	19	had	O	O
116	117	20	doubts	O	O
116	117	21	as	O	O
116	117	22	to	O	O
116	117	23	my	O	O
116	117	24	wisdom	O	O
116	117	25	in	O	O
116	117	26	visiting	O	O
116	117	27	a	O	O
116	117	28	man	O	O
116	117	29	whom	O	O
116	117	30	I	O	O
116	117	31	knew	O	O
116	117	32	so	O	O
116	117	33	slightly	O	O
116	117	34	.	O	O
117	118	0	He	O	O
117	118	1	opened	O	O
117	118	2	the	O	O
117	118	3	door	O	O
117	118	4	himself	O	O
117	118	5	,	O	O
117	118	6	however	O	O
117	118	7	,	O	O
117	118	8	and	O	O
117	118	9	greeted	O	O
117	118	10	me	O	O
117	118	11	with	O	O
117	118	12	a	O	O
117	118	13	great	O	O
117	118	14	show	O	O
117	118	15	of	O	O
117	118	16	cordiality	O	O
117	118	17	.	O	O
118	119	0	I	O	O
118	119	1	was	O	O
118	119	2	handed	O	O
118	119	3	over	O	O
118	119	4	to	O	O
118	119	5	the	O	O
118	119	6	manservant	O	O
118	119	7	,	O	O
118	119	8	a	O	O
118	119	9	melancholy	O	O
118	119	10	,	O	O
118	119	11	swarthy	O	O
118	119	12	individual	O	O
118	119	13	,	O	O
118	119	14	who	O	O
118	119	15	led	O	O
118	119	16	the	O	O
118	119	17	way	O	O
118	119	18	,	O	O
118	119	19	my	O	O
118	119	20	bag	O	O
118	119	21	in	O	O
118	119	22	his	O	O
118	119	23	hand	O	O
118	119	24	,	O	O
118	119	25	to	O	O
118	119	26	my	O	O
118	119	27	bedroom	O	O
118	119	28	.	O	O
119	120	0	The	O	O
119	120	1	whole	O	O
119	120	2	place	O	O
119	120	3	was	O	O
119	120	4	depressing	O	O
119	120	5	.	O	O
120	121	0	Our	O	O
120	121	1	dinner	O	O
120	121	2	was	O	O
120	121	3	tete-a-tete	O	O
120	121	4	,	O	O
120	121	5	and	O	O
120	121	6	though	O	O
120	121	7	my	O	O
120	121	8	host	O	O
120	121	9	did	O	O
120	121	10	his	O	O
120	121	11	best	O	O
120	121	12	to	O	O
120	121	13	be	O	O
120	121	14	entertaining	O	O
120	121	15	,	O	O
120	121	16	his	O	O
120	121	17	thoughts	O	O
120	121	18	seemed	O	O
120	121	19	to	O	O
120	121	20	continually	O	O
120	121	21	wander	O	O
120	121	22	,	O	O
120	121	23	and	O	O
120	121	24	he	O	O
120	121	25	talked	O	O
120	121	26	so	O	O
120	121	27	vaguely	O	O
120	121	28	and	O	O
120	121	29	wildly	O	O
120	121	30	that	O	O
120	121	31	I	O	O
120	121	32	could	O	O
120	121	33	hardly	O	O
120	121	34	understand	O	O
120	121	35	him	O	O
120	121	36	.	O	O
121	122	0	He	O	O
121	122	1	continually	O	O
121	122	2	drummed	O	O
121	122	3	his	O	O
121	122	4	fingers	O	O
121	122	5	on	O	O
121	122	6	the	O	O
121	122	7	table	O	O
121	122	8	,	O	O
121	122	9	gnawed	O	O
121	122	10	his	O	O
121	122	11	nails	O	O
121	122	12	,	O	O
121	122	13	and	O	O
121	122	14	gave	O	O
121	122	15	other	O	O
121	122	16	signs	O	O
121	122	17	of	O	O
121	122	18	nervous	O	O
121	122	19	impatience	B-NEG	B-NEG
121	122	20	.	O	O
122	123	0	The	O	O
122	123	1	dinner	O	O
122	123	2	itself	O	O
122	123	3	was	O	O
122	123	4	neither	B-NEG	B-NEG
122	123	5	well	O	O
122	123	6	served	O	O
122	123	7	nor	B-NEG	B-NEG
122	123	8	well	O	O
122	123	9	cooked	O	O
122	123	10	,	O	O
122	123	11	and	O	O
122	123	12	the	O	O
122	123	13	gloomy	O	O
122	123	14	presence	O	O
122	123	15	of	O	O
122	123	16	the	O	O
122	123	17	taciturn	O	O
122	123	18	servant	O	O
122	123	19	did	O	O
122	123	20	not	B-NEG	B-NEG
122	123	21	help	O	O
122	123	22	to	O	O
122	123	23	enliven	O	O
122	123	24	us	O	O
122	123	25	.	O	O
123	124	0	I	O	O
123	124	1	can	O	O
123	124	2	assure	O	O
123	124	3	you	O	O
123	124	4	that	O	O
123	124	5	many	O	O
123	124	6	times	O	O
123	124	7	in	O	O
123	124	8	the	O	O
123	124	9	course	O	O
123	124	10	of	O	O
123	124	11	the	O	O
123	124	12	evening	O	O
123	124	13	I	O	O
123	124	14	wished	O	O
123	124	15	that	O	O
123	124	16	I	O	O
123	124	17	could	O	O
123	124	18	invent	O	O
123	124	19	some	O	O
123	124	20	excuse	O	O
123	124	21	which	O	O
123	124	22	would	O	O
123	124	23	take	O	O
123	124	24	me	O	O
123	124	25	back	O	O
123	124	26	to	O	O
123	124	27	Lee	O	O
123	124	28	.	O	O
124	125	0	``	O	O
124	125	1	One	O	O
124	125	2	thing	O	O
124	125	3	comes	O	O
124	125	4	back	O	O
124	125	5	to	O	O
124	125	6	my	O	O
124	125	7	memory	O	O
124	125	8	which	O	O
124	125	9	may	O	O
124	125	10	have	O	O
124	125	11	a	O	O
124	125	12	bearing	O	O
124	125	13	upon	O	O
124	125	14	the	O	O
124	125	15	business	O	O
124	125	16	that	O	O
124	125	17	you	O	O
124	125	18	two	O	O
124	125	19	gentlemen	O	O
124	125	20	are	O	O
124	125	21	investigating	O	O
124	125	22	.	O	O
125	126	0	I	O	O
125	126	1	thought	O	O
125	126	2	nothing	B-NEG	B-NEG
125	126	3	of	O	O
125	126	4	it	O	O
125	126	5	at	O	O
125	126	6	the	O	O
125	126	7	time	O	O
125	126	8	.	O	O
126	127	0	Near	O	O
126	127	1	the	O	O
126	127	2	end	O	O
126	127	3	of	O	O
126	127	4	dinner	O	O
126	127	5	a	O	O
126	127	6	note	O	O
126	127	7	was	O	O
126	127	8	handed	O	O
126	127	9	in	O	O
126	127	10	by	O	O
126	127	11	the	O	O
126	127	12	servant	O	O
126	127	13	.	O	O
127	128	0	I	O	O
127	128	1	noticed	O	O
127	128	2	that	O	O
127	128	3	after	O	O
127	128	4	my	O	O
127	128	5	host	O	O
127	128	6	had	O	O
127	128	7	read	O	O
127	128	8	it	O	O
127	128	9	he	O	O
127	128	10	seemed	O	O
127	128	11	even	O	O
127	128	12	more	O	O
127	128	13	distrait	O	O
127	128	14	and	O	O
127	128	15	strange	O	O
127	128	16	than	O	O
127	128	17	before	O	O
127	128	18	.	O	O
128	129	0	He	O	O
128	129	1	gave	O	O
128	129	2	up	O	O
128	129	3	all	O	O
128	129	4	pretence	O	O
128	129	5	at	O	O
128	129	6	conversation	O	O
128	129	7	and	O	O
128	129	8	sat	O	O
128	129	9	,	O	O
128	129	10	smoking	O	O
128	129	11	endless	O	O
128	129	12	cigarettes	O	O
128	129	13	,	O	O
128	129	14	lost	O	O
128	129	15	in	O	O
128	129	16	his	O	O
128	129	17	own	O	O
128	129	18	thoughts	O	O
128	129	19	,	O	O
128	129	20	but	O	O
128	129	21	he	O	O
128	129	22	made	O	O
128	129	23	no	B-NEG	B-NEG
128	129	24	remark	O	O
128	129	25	as	O	O
128	129	26	to	O	O
128	129	27	the	O	O
128	129	28	contents	O	O
128	129	29	.	O	O
129	130	0	About	O	O
129	130	1	eleven	O	O
129	130	2	I	O	O
129	130	3	was	O	O
